Disaster,,,,,,,,,,
ID,ORGANIZATION,YEAR_,START_DATE,END_DATE,UNIT,NAME,CAUSE,LOCALITY,DESTRUCTION (in Thousand Dollars),TOTAL_ACRES
2473,FWS,2003,8/13/2003 0:00,8/13/2003 0:00,81720,JAMACHA,Human,CAL,6,0.1
2474,FWS,2004,2/17/2004 0:00,2/17/2004 0:00,81720,DEHESA,Human,CAL,6,1
2475,FWS,2003,10/22/2003 0:00,10/22/2003 0:00,81720,PROCTOR 3,Human,CAL,6,0.1
2476,FWS,2003,10/25/2003 0:00,11/25/2003 0:00,81720,CEDAR,Human,CAL,6,283070
2477,FWS,2003,10/26/2003 0:00,11/15/2003 0:00,81720,MINE,Human,CAL,6,50300
2478,FWS,2005,06-07-2005 00:00,06-07-2005 00:00,81720,MILLAR #1,Human,CAL,6,0.1
2479,FWS,2005,04-02-2005 00:00,04-02-2005 00:00,81720,CHIMNEY FIRE,Human,CAL,6,0.1
2480,FWS,2006,5/16/2006 0:00,5/16/2006 0:00,81720,WIRE,Human,CAL,6,0.1
2481,FWS,2005,11/25/2005 0:00,11/25/2005 0:00,81720,DOUBLE TREE,Human,CAL,6,1
2482,FWS,2005,11/19/2005 0:00,11/19/2005 0:00,81720,CALAVO,Human,CAL,6,10
2483,FWS,2004,09-06-2004 00:00,09-06-2004 00:00,81720,PROCTOR,Human,CAL,6,7
2484,FWS,2003,12/22/2003 0:00,12/23/2003 0:00,81720,PROCTOR 1,Human,CAL,6,0.2
2485,FWS,2006,09-08-2006 00:00,09-08-2006 00:00,81720,JAMACHA,Human,CAL,6,0.1
2486,FWS,2006,10-05-2006 00:00,10-05-2006 00:00,81720,PEGLEG,Human,CAL,6,0.1
2487,FWS,2006,6/19/2006 0:00,6/19/2006 0:00,81720,STAR,Human,CAL,6,0.1
2488,FWS,2006,5/16/2006 0:00,5/16/2006 0:00,81720,THOMAS,Human,CAL,6,0.1
2489,FWS,2006,12/25/2006 0:00,12/25/2006 0:00,81720,NO NAME 15,Human,CAL,6,0.1
2490,FWS,2006,09-03-2006 00:00,09-03-2006 00:00,81720,BARREL,Human,CAL,6,0.1
2491,FWS,2003,07-06-2003 00:00,07-06-2003 00:00,81720,BONFIRE,Human,CAL,6,0.1
2492,FWS,2006,08-02-2006 00:00,08-02-2006 00:00,81720,CHICKEN,Human,CAL,6,0.1
2493,FWS,2006,09-08-2006 00:00,09-08-2006 00:00,81720,CREEK,Human,CAL,6,0.1
2494,FWS,2004,07-04-2004 00:00,07-04-2004 00:00,81720,HARBISON,Human,CAL,6,0.1
2495,FWS,1999,7/21/1999 0:00,7/21/1999 0:00,81720,SIESTA,Human,CAL,6,0.4
2496,FWS,1981,3/30/1981 0:00,04-06-1981 00:00,65510,SOWARDS,Human,COL,8,780
2497,FWS,2001,08-01-2001 00:00,08-01-2001 00:00,65510,DITCH DAMN,Natural,COL,8,25
2498,FWS,2001,07-03-2001 00:00,07-03-2001 00:00,65510,LOWRY,Natural,COL,8,35
2499,FWS,2006,4/13/2006 0:00,4/17/2006 0:00,65510,UNIT M WILDFIRE,Human,COL,8,0.5
2500,FWS,2003,5/15/2003 0:00,5/15/2003 0:00,65510,SLOUGH,Natural,COL,8,0.8
2501,FWS,1981,2/14/1981 0:00,2/14/1981 0:00,65520,CASE,Human,COL,8,75
2502,FWS,1989,4/22/1989 0:00,4/22/1989 0:00,65520,ANDERSON,Human,COL,8,725
2503,FWS,1989,07-07-1989 00:00,07-07-1989 00:00,65520,POWERLINE,Human,COL,8,0.2
2504,FWS,1989,07-10-1989 00:00,07-10-1989 00:00,65520,HAMPTON,Natural,COL,8,0.1
2505,FWS,1989,07-10-1989 00:00,07-10-1989 00:00,65520,RAILROAD,Natural,COL,8,0.1
2506,FWS,2002,08-07-2002 00:00,08-07-2002 00:00,65520,REFUGE FIRE,Natural,COL,8,0.2
2507,FWS,1981,7/19/1981 0:00,7/19/1981 0:00,65550,WARREN,Natural,COL,8,20
2508,FWS,1990,4/20/1990 0:00,4/20/1990 0:00,65550,WARREN B2,Human,COL,8,110
2509,FWS,1992,05-08-1992 00:00,,65550,BOB'S SPOT,Natural,UTA,49,0.1
2510,FWS,1990,4/14/1990 0:00,4/15/1990 0:00,65550,CARRR B1,Human,COL,8,8
2511,FWS,1990,4/16/1990 0:00,4/17/1990 0:00,65550,CARR B2,Human,COL,8,40
2512,FWS,1992,06-07-1992 00:00,06-08-1992 00:00,65550,BURNTREE,Natural,UTA,49,0.1
2513,FWS,1990,8/20/1990 0:00,8/20/1990 0:00,65550,GRIMES,Natural,COL,8,0.5
2514,FWS,1989,7/23/1989 0:00,7/23/1989 0:00,65550,SPITZIE,Natural,UTA,49,210
2515,FWS,1992,7/23/1992 0:00,7/24/1992 0:00,65550,HOY,Natural,COL,8,20
2516,FWS,1989,7/30/1989 0:00,,65550,CHOKCHERRY,Natural,UTA,49,0.1
2517,FWS,1992,08-03-1992 00:00,08-03-1992 00:00,65550,DAVISFIRE,Natural,COL,8,0.1
2518,FWS,1989,9/18/1989 0:00,9/18/1989 0:00,65550,COTTONTREE,Natural,UTA,49,0.1
2519,FWS,1986,08-04-1986 00:00,08-04-1986 00:00,65550,BRIDGE,Human,COL,8,120
2520,FWS,2000,07-03-2000 00:00,7/16/2000 0:00,65550,BUSTERFLAT,Natural,COL,8,11033
2521,FWS,1993,07-12-1993 00:00,,65550,DAVIS,Natural,WYO,56,0.1
2522,FWS,1993,7/15/1993 0:00,7/17/1993 0:00,65550,BIGGULCH,Human,COL,8,2400
2523,FWS,1993,8/19/1993 0:00,8/19/1993 0:00,65550,HOGLAKE,Natural,COL,8,4
2524,FWS,2002,07-05-2002 00:00,07-07-2002 00:00,65550,VICKI,Human,COL,8,17.2
2525,FWS,1997,06-02-1997 00:00,06-02-1997 00:00,65550,ALLEN,Natural,COL,8,1
2526,FWS,2001,7/17/2001 0:00,10-05-2001 00:00,65550,ECKLUND CX,Natural,COL,8,3239
2527,FWS,2004,5/23/2004 0:00,5/23/2004 0:00,65550,POINTER,Human,COL,8,0.1
2528,FWS,2005,8/21/2005 0:00,8/22/2005 0:00,65550,HOY,Natural,COL,8,0.1
2529,FWS,2003,06-12-2003 00:00,6/23/2003 0:00,65550,BLUE WFU,Natural,COL,8,4
2530,FWS,2003,6/16/2003 0:00,6/17/2003 0:00,65550,THOMPSON,Natural,COL,8,0.1
2531,FWS,2003,07-09-2003 00:00,07-09-2003 00:00,65550,SAVAGE,Human,COL,8,0.1
2532,FWS,1988,05-05-1988 00:00,05-05-1988 00:00,65511,MV WF 1,Human,COL,8,25
2533,FWS,1995,06-08-1995 00:00,,65511,UNIT 4,Natural,COL,8,0.2
2534,FWS,1991,4/13/1991 0:00,4/13/1991 0:00,65511,NONE,Human,COL,8,4
2535,FWS,2002,12/31/2002 0:00,12/31/2002 0:00,65511,GRANDE,Human,COL,8,5.9
2536,FWS,2001,6/26/2001 0:00,6/26/2001 0:00,61172,RFR 2001 #1,Human,COL,8,0.1
2537,FWS,2001,07-04-2001 00:00,07-04-2001 00:00,61172,RFR 2001 #2,Natural,COL,8,1
2538,FWS,1996,09-02-1996 00:00,09-02-1996 00:00,61172,LABOR DAY FIRE,Natural,COL,8,104.1
2539,FWS,1994,3/20/1994 0:00,3/20/1994 0:00,61172,RFR 1994 #1,Human,COL,8,70.2
2540,FWS,2002,2/24/2002 0:00,2/24/2002 0:00,61172,RFR 2002 #1,Human,COL,8,26.6
2541,FWS,2000,07-10-2000 00:00,7/20/2000 0:00,61172,RFR 2000 #1,Natural,COL,8,8.2
2542,FWS,2000,09-10-2000 00:00,09-10-2000 00:00,61172,RFR 2000 #2,Human,COL,8,0.5
2543,FWS,2006,04-02-2006 00:00,04-02-2006 00:00,61172,ROCKY FLATS,Human,COL,8,992
2544,FWS,1999,07-02-1999 00:00,07-02-1999 00:00,61170,WFSEC27,Natural,COL,8,0.2
2545,FWS,1999,7/21/1999 0:00,7/21/1999 0:00,61170,WFSEC3,Human,COL,8,0.1
2546,FWS,2006,7/20/2006 0:00,7/20/2006 0:00,61170,HAVANA FIRE,Natural,COL,8,0.6
2547,FWS,1995,07-07-1995 00:00,07-07-1995 00:00,61170,SEC23-95,Human,COL,8,442.9
2548,FWS,2001,07-04-2001 00:00,07-04-2001 00:00,61170,WFSEC23,Human,COL,8,0.1
2549,FWS,2001,07-05-2001 00:00,07-05-2001 00:00,61170,WFSEC08,Human,COL,8,0.1
2550,FWS,2001,08-12-2001 00:00,08-12-2001 00:00,61170,WFSEC36,Human,COL,8,6.4
2551,FWS,2001,8/20/2001 0:00,8/20/2001 0:00,61170,WFSEC11,Human,COL,8,1.6
2552,FWS,1996,08-04-1996 00:00,08-04-1996 00:00,61170,EW-SEC5-96,Natural,COL,8,34.2
2553,FWS,1996,07-04-1996 00:00,07-04-1996 00:00,61170,NWSEC27-96,Human,COL,8,1.1
2554,FWS,1996,6/20/1996 0:00,6/20/1996 0:00,61170,NPSECT2596,Natural,COL,8,9.4
2555,FWS,1996,6/17/1996 0:00,6/17/1996 0:00,61170,SEC 9-96,Natural,COL,8,0.7
2556,FWS,2000,4/24/2000 0:00,4/24/2000 0:00,61170,RMACTRKOO,Human,COL,8,0.1
2557,FWS,2000,07-04-2000 00:00,07-04-2000 00:00,61170,64QBCPER00,Human,COL,8,1
2558,FWS,2000,07-04-2000 00:00,07-05-2000 00:00,61170,WF07SEC08,Human,COL,8,5
2559,FWS,2000,08-03-2000 00:00,08-03-2000 00:00,61170,RMANES2000,Natural,COL,8,11
2560,FWS,2002,06-09-2002 00:00,06-10-2002 00:00,61170,BUCKELY,Human,COL,8,0.1
2561,FWS,2006,5/25/2006 0:00,5/25/2006 0:00,61170,SECTION 32 FIRE,Natural,COL,8,98.5
2562,FWS,2006,6/18/2006 0:00,6/18/2006 0:00,61170,JAMES FIRE,Natural,COL,8,8.3
2563,FWS,1996,02-07-1996 00:00,02-07-1996 00:00,61170,MARKER 24,Human,COL,8,0.1
2564,FWS,2004,07-08-2004 00:00,07-09-2004 00:00,61170,KESTREL,Natural,COL,8,0.1
2565,FWS,2004,07-09-2004 00:00,07-09-2004 00:00,61170,EAGLE WATCH,Natural,COL,8,0.7
3971,FWS,1987,05-07-1987 00:00,05-07-1987 00:00,14613,Y ROAD,Human,IDA,16,5
3972,FWS,1991,05-02-1991 00:00,05-02-1991 00:00,14613,LIFTON,Natural,IDA,16,150
3973,FWS,1991,5/20/1991 0:00,5/20/1991 0:00,14613,SPRING CR,Human,IDA,16,800
3974,FWS,1990,06-09-1990 00:00,06-09-1990 00:00,14613,RAINBOW,Natural,IDA,16,2
3975,FWS,1985,4/18/1985 0:00,4/18/1985 0:00,14613,RAINBOW 1,Human,IDA,16,38
3976,FWS,1988,10/24/1988 0:00,10/24/1988 0:00,14613,HOAGESON,Human,IDA,16,2
3977,FWS,1991,7/25/1991 0:00,,14613,MERKLEY,Natural,IDA,16,0.2
3978,FWS,1992,09-02-1992 00:00,09-03-1992 00:00,14613,MERKLEY,Human,IDA,16,150
3979,FWS,2002,3/29/2002 0:00,3/30/2002 0:00,14613,MERKLEY,Human,IDA,16,15
3980,FWS,1994,07-11-1994 00:00,07-12-1994 00:00,14613,N MERKLEY,Human,IDA,16,30
3981,FWS,1987,4/23/1987 0:00,4/23/1987 0:00,14611,SANDHOLE,Human,IDA,16,327
3982,FWS,1992,06-05-1992 00:00,06-05-1992 00:00,14611,WELL 7,Human,IDA,16,1
3983,FWS,1990,09-06-1990 00:00,09-06-1990 00:00,14611,QTRS2,Human,IDA,16,5
3984,FWS,1992,8/28/1992 0:00,8/31/1992 0:00,14611,PWRLNE,Human,IDA,16,30
3985,FWS,1996,7/28/1996 0:00,7/30/1996 0:00,14611,RAT FARM,Natural,IDA,16,115
3986,FWS,2003,4/20/2003 0:00,,14611,BEAVER CREEK,Natural,IDA,16,2
3987,FWS,2004,5/20/2004 0:00,5/20/2004 0:00,14611,POWERLINE,Human,IDA,16,0.1
3988,FWS,2003,08-12-2003 00:00,8/13/2003 0:00,14611,BUCK SPRINGS,Natural,IDA,16,251.9
3989,FWS,2003,08-12-2003 00:00,8/14/2003 0:00,14611,INDEPENDCE,Natural,IDA,16,135
3990,FWS,1983,3/23/1983 0:00,3/23/1983 0:00,14560,BUFFALO RD,Human,IDA,16,11
3991,FWS,1990,2/27/1990 0:00,2/27/1990 0:00,14560,LAKESHORE,Human,NEV,32,10
3992,FWS,1980,3/13/1980 0:00,3/13/1980 0:00,14560,LK SHOREDR,Human,IDA,16,20
3993,FWS,1981,03-02-1981 00:00,03-02-1981 00:00,14560,LK SHORE,Human,IDA,16,8
3994,FWS,1983,04-07-1983 00:00,04-07-1983 00:00,14560,DEARBORNRD,Human,IDA,16,3
3995,FWS,1992,1/31/1992 0:00,1/31/1992 0:00,14560,TAVERN,Human,IDA,16,10
3996,FWS,1980,03-02-1980 00:00,03-03-1980 00:00,14560,UPPER DAM,Human,IDA,16,6
3997,FWS,1981,3/15/1981 0:00,3/15/1981 0:00,14560,LAKESIDE,Human,IDA,16,50
3998,FWS,1983,04-11-1983 00:00,04-11-1983 00:00,14560,LAKE ROAD,Human,IDA,16,15
3999,FWS,1983,04-12-1983 00:00,04-12-1983 00:00,14560,UPPERMARSH,Human,IDA,16,3
4000,FWS,1980,4/16/1980 0:00,4/16/1980 0:00,14560,LK SHOREDR,Human,IDA,16,6
4001,FWS,1981,4/17/1981 0:00,4/17/1981 0:00,14560,ELLEDGE,Human,IDA,16,3
4002,FWS,1980,4/17/1980 0:00,4/17/1980 0:00,14560, ,Human,IDA,16,3
4003,FWS,1984,04-04-1984 00:00,04-04-1984 00:00,14560,LAKESIDEIN,Human,IDA,16,7
4004,FWS,1984,4/14/1984 0:00,4/14/1984 0:00,14560,PARKING1-2,Human,IDA,16,6
4005,FWS,1985,03-03-1985 00:00,03-03-1985 00:00,14560,SOUTHSIDE1,Human,IDA,16,3
4006,FWS,1990,3/26/1990 0:00,3/27/1990 0:00,14560,TEAL LAKE,Human,IDA,16,195
4007,FWS,1990,3/20/1990 0:00,3/20/1990 0:00,14560,LOCUST LN,Human,IDA,16,0.2
4008,FWS,1990,3/25/1990 0:00,3/25/1990 0:00,14560,RIM ROAD,Human,IDA,16,45
4009,FWS,1987,03-05-1987 00:00,03-05-1987 00:00,14560,CARTER COR,Human,IDA,16,10
4010,FWS,1990,3/25/1990 0:00,3/25/1990 0:00,14560,DUCK LANE,Human,IDA,16,32
4011,FWS,1985,3/16/1985 0:00,3/16/1985 0:00,14560,SOUTHSIDE2,Human,IDA,16,1.5
4012,FWS,1988,3/14/1988 0:00,,14560,LAKESHOREI,Human,IDA,16,11
4013,FWS,1990,3/26/1990 0:00,3/26/1990 0:00,14560,LAKESHORE2,Human,IDA,16,63
4014,FWS,1985,3/19/1985 0:00,3/19/1985 0:00,14560,SOUTHSIDE3,Human,IDA,16,3
4015,FWS,1988,3/18/1988 0:00,3/18/1988 0:00,14560,CARTERS CO,Human,IDA,16,1
4016,FWS,1990,3/26/1990 0:00,3/27/1990 0:00,14560,LAKESHORE3,Human,IDA,16,69
4017,FWS,1988,3/20/1988 0:00,3/20/1988 0:00,14560,ACCESS ONE,Human,IDA,16,3
4018,FWS,1987,04-07-1987 00:00,04-07-1987 00:00,14560,NEW YORK C,Human,IDA,16,6
4019,FWS,1988,04-12-1988 00:00,04-12-1988 00:00,14560,PUMP ROAD,Human,IDA,16,1.5
4020,FWS,1985,04-06-1985 00:00,04-06-1985 00:00,14560,MIDDLETON,Human,IDA,16,3
4021,FWS,1983,08-07-1983 00:00,08-08-1983 00:00,14560,GOTTSPOINT,Human,IDA,16,1.2
4022,FWS,1985,04-07-1985 00:00,04-07-1985 00:00,14560,SOUTHSIDE4,Human,IDA,16,6
4023,FWS,1988,06-12-1988 00:00,06-12-1988 00:00,14560,YOUTH BLDG,Human,IDA,16,5
4024,FWS,1985,04-09-1985 00:00,04-09-1985 00:00,14560,SOUTHSIDE5,Human,IDA,16,10
4025,FWS,1986,6/23/1986 0:00,6/23/1986 0:00,14560,LOWER DAM,Human,IDA,16,0.3
4026,FWS,1985,04-10-1985 00:00,04-11-1985 00:00,14560,SOUTHSIDE6,Human,IDA,16,15
4027,FWS,1985,04-11-1985 00:00,04-11-1985 00:00,14560,SOUTHSIDE7,Human,IDA,16,4
4028,FWS,1985,04-12-1985 00:00,04-12-1985 00:00,14560,SOUTHSIDE8,Human,IDA,16,3
4029,FWS,1985,4/14/1985 0:00,4/14/1985 0:00,14560,SOUTHSIDE9,Human,IDA,16,1
4030,FWS,1985,4/14/1985 0:00,4/14/1985 0:00,14560,SOUTHSID10,Human,IDA,16,2
4031,FWS,1992,5/19/1992 0:00,5/19/1992 0:00,14560,JENKINS,Human,IDA,16,2.5
4032,FWS,1987,07-01-1987 00:00,07-01-1987 00:00,14560,OFFICE,Human,IDA,16,2
4033,FWS,1987,07-07-1987 00:00,07-07-1987 00:00,14560,MURPHYNECK,Human,IDA,16,0.2
4034,FWS,1988,9/13/1988 0:00,9/13/1988 0:00,14560,LOWER DEM,Human,IDA,16,0.6
4035,FWS,1985,09-08-1985 00:00,09-08-1985 00:00,14560,GREENHURST,Human,IDA,16,1
4036,FWS,1992,7/19/1992 0:00,7/19/1992 0:00,14560,FARNER,Human,IDA,16,0.2
4037,FWS,1992,7/14/1992 0:00,,14560,RIPPEE,Human,IDA,16,10
4038,FWS,1995,09-08-1995 00:00,09-08-1995 00:00,14560,GOTTS,Human,IDA,16,3.1
4039,FWS,1992,8/22/1992 0:00,8/22/1992 0:00,14560,Y66 BLDG,Human,IDA,16,2
4040,FWS,1995,9/13/1995 0:00,9/13/1995 0:00,14560,POINT,Human,IDA,16,15.8
4041,FWS,2000,07-02-2000 00:00,07-03-2000 00:00,14560,GUFFY,Human,IDA,16,18
4042,FWS,2002,5/17/2002 0:00,5/17/2002 0:00,14560,THISTLE,Human,IDA,16,0.5
4043,FWS,1998,8/23/1998 0:00,8/23/1998 0:00,14560,CARTER,Human,IDA,16,1.5
4044,FWS,2002,6/23/2002 0:00,6/23/2002 0:00,14560,TENTHANDO,Human,IDA,16,2
4045,FWS,2000,7/28/2000 0:00,7/28/2000 0:00,14560,GOTTS PT,Human,IDA,16,5
4046,FWS,1996,8/17/1996 0:00,8/17/1996 0:00,14560,RYE PATCH,Human,IDA,16,1.5
4047,FWS,1996,8/23/1996 0:00,8/23/1996 0:00,14560,LAKESHORE,Human,IDA,16,0.2
4048,FWS,1994,4/16/1994 0:00,4/16/1994 0:00,14560,UD MARSH,Human,IDA,16,12
4049,FWS,1994,4/16/1994 0:00,4/16/1994 0:00,14560,RYE PATCH,Human,IDA,16,0.5
4050,FWS,1994,3/29/1994 0:00,3/29/1994 0:00,14560,BONNIE,Human,IDA,16,38
4051,FWS,1994,06-06-1994 00:00,06-06-1994 00:00,14560,QUARTERS,Human,IDA,16,0.3
4052,FWS,1994,6/14/1994 0:00,6/14/1994 0:00,14560,THISTLE,Natural,IDA,16,1
4053,FWS,1994,07-02-1994 00:00,07-03-1994 00:00,14560,LAUNCHER,Human,IDA,16,0.5
4054,FWS,1994,07-04-1994 00:00,07-04-1994 00:00,14560,ROCKET,Human,IDA,16,0.2
4055,FWS,1994,07-05-1994 00:00,07-05-1994 00:00,14560,SEVEN,Human,IDA,16,0.2
4056,FWS,1994,07-11-1994 00:00,07-11-1994 00:00,14560,EIGHT,Human,IDA,16,4
4057,FWS,1999,7/13/1999 0:00,7/13/1999 0:00,14560,FT FIRE,Human,IDA,16,0.2
4058,FWS,2001,6/19/2001 0:00,6/19/2001 0:00,14560,FIELD 7,Human,IDA,16,1
4059,FWS,1997,03-05-1997 00:00,03-05-1997 00:00,14560,LEWIS,Human,IDA,16,4
4060,FWS,1997,03-12-1997 00:00,03-12-1997 00:00,14560,SAXTON,Human,IDA,16,2
4061,FWS,1997,3/16/1997 0:00,3/16/1997 0:00,14560,DITCH,Human,IDA,16,0.2
4062,FWS,1997,3/18/1997 0:00,3/18/1997 0:00,14560,OUTLET,Human,IDA,16,0.1
4063,FWS,1997,3/23/1997 0:00,3/23/1997 0:00,14560,CARTER,Human,IDA,16,0.1
4064,FWS,1997,3/22/1997 0:00,3/23/1997 0:00,14560,TIO LANE,Human,IDA,16,50
4065,FWS,1997,3/26/1997 0:00,3/26/1997 0:00,14560,ALLEN,Human,IDA,16,0.2
4066,FWS,2001,7/24/2001 0:00,7/24/2001 0:00,14560,ROOSEVELT,Human,IDA,16,5
4067,FWS,1997,6/18/1997 0:00,6/18/1997 0:00,14560,GATE,Human,IDA,16,0.5
4068,FWS,2001,7/27/2001 0:00,7/27/2001 0:00,14560,ORCHARD,Human,IDA,16,5
4069,FWS,2002,11/24/2002 0:00,11/25/2002 0:00,14560,JENSEN ISLAND,Human,IDA,16,0.5
4070,FWS,2003,07-04-2003 00:00,07-05-2003 00:00,14560,SAGE 03,Human,IDA,16,100
4071,FWS,2003,07-01-2003 00:00,,14560,GOTTS,Human,IDA,16,0.2
4072,FWS,2003,9/28/2003 0:00,9/29/2003 0:00,14560,QUAIL 1,Human,IDA,16,6
4073,FWS,2005,8/26/2005 0:00,8/26/2005 0:00,14560,MARLBORO,Human,IDA,16,0.5
4074,FWS,2005,08-08-2005 00:00,08-08-2005 00:00,14560,GOTTS 3,Human,IDA,16,1
4075,FWS,2005,08-08-2005 00:00,08-08-2005 00:00,14560,GOTTS 4,Human,IDA,16,1
4076,FWS,2005,8/30/2005 0:00,8/30/2005 0:00,14560,MARLBORO2,Human,IDA,16,0.5
4077,FWS,2005,9/16/2005 0:00,9/16/2005 0:00,14560,MARLBORO3,Human,IDA,16,0.5
4078,FWS,2005,9/23/2005 0:00,9/23/2005 0:00,14560,MARLBORO4,Human,IDA,16,0.1
4079,FWS,2006,8/15/2006 0:00,8/26/2006 0:00,14560,CCLIGHTNING,Natural,IDA,16,105
4080,FWS,2006,5/30/2006 0:00,5/30/2006 0:00,14560,ROBERT 1,Human,IDA,16,0.3
4081,FWS,2006,6/28/2006 0:00,6/28/2006 0:00,14560,GREENHURST,Human,IDA,16,9
4082,FWS,2006,07-01-2006 00:00,07-01-2006 00:00,14560,GATE,Human,IDA,16,0.5
4083,FWS,1992,7/25/1992 0:00,7/25/1992 0:00,14612,HAYFIELD,Human,IDA,16,0.1
4084,FWS,2000,07-07-2000 00:00,07-07-2000 00:00,14612,NE GRAYS,Natural,IDA,16,1
4085,FWS,2000,07-07-2000 00:00,07-07-2000 00:00,14612,SW GRAYS,Natural,IDA,16,4
4086,FWS,2001,09-07-2001 00:00,9/14/2001 0:00,14230,OSTER,Human,IDA,16,577.4
4087,FWS,2006,03-03-2006 00:00,03-03-2006 00:00,14230,BICKLE SPRINGS,Human,IDA,16,0.5
4088,FWS,1988,3/13/1988 0:00,3/13/1988 0:00,14580,KOO R DIKE,Human,IDA,16,5.2
4089,FWS,1987,4/15/1987 0:00,4/15/1987 0:00,14580,KOORDIKE,Human,IDA,16,48
4090,FWS,1982,09-02-1982 00:00,09-02-1982 00:00,14580,STUBBLEFLF,Human,IDA,16,11
4091,FWS,1995,05-01-1995 00:00,,14580,FIELD 15E,Human,IDA,16,1
4092,FWS,1994,3/25/1994 0:00,3/25/1994 0:00,14580,EASTDIKE,Human,IDA,16,0.5
4093,FWS,1994,04-01-1994 00:00,04-01-1994 00:00,14580,SOUTHDIKE,Human,IDA,16,0.5
4094,FWS,2003,09-05-2003 00:00,9/16/2003 0:00,14580,MYRTLE CREEK,Human,IDA,16,20
4095,FWS,2001,9/24/2001 0:00,9/25/2001 0:00,14614,WALCOTT2,Human,IDA,16,363.4
4096,FWS,1987,8/22/1987 0:00,8/23/1987 0:00,14614,WLACOTT,Natural,IDA,16,120
4097,FWS,1987,06-05-1987 00:00,06-06-1987 00:00,14614,LAKE CHAN,Natural,IDA,16,2550
4098,FWS,1995,7/29/1995 0:00,7/31/1995 0:00,14614,WALCOTT,Natural,IDA,16,3643
4099,FWS,1991,7/13/1991 0:00,7/14/1991 0:00,14614,SMITH SPGS,Natural,IDA,16,250
4100,FWS,1995,09-11-1995 00:00,09-11-1995 00:00,14614,UNITSIX,Human,IDA,16,12
4101,FWS,1998,7/23/1998 0:00,7/24/1998 0:00,14614,WALCOTT3,Natural,IDA,16,874.2
4102,FWS,2000,7/26/2000 0:00,7/27/2000 0:00,14614,REFUGE,Natural,IDA,16,1838.6
4103,FWS,2000,7/26/2000 0:00,7/27/2000 0:00,14614,WALCOTT,Natural,IDA,16,46.9
4104,FWS,1996,08-01-1996 00:00,08-03-1996 00:00,14614,LKWALCOTT,Natural,IDA,16,9000
4105,FWS,2002,07-06-2002 00:00,07-06-2002 00:00,14614,WALCOTT 5,Natural,IDA,16,1293
4106,FWS,2000,8/23/2000 0:00,8/25/2000 0:00,14614,MINIDOKA,Natural,IDA,16,1102
4107,FWS,2000,08-09-2000 00:00,08-09-2000 00:00,14614,GIFFORD S,Natural,IDA,16,3
4108,FWS,1999,05-08-1999 00:00,05-08-1999 00:00,14614,LKWALCOTT1,Human,IDA,16,5
4109,FWS,1996,09-10-1996 00:00,09-11-1996 00:00,14614,NORTH WAPI,Natural,IDA,16,10821
4110,FWS,1994,7/27/1994 0:00,7/27/1994 0:00,14614,LAKE POINT,Natural,IDA,16,80
4111,FWS,1999,8/20/1999 0:00,8/20/1999 0:00,14614,SMITH SPRG,Natural,IDA,16,119
4112,FWS,1999,08-03-1999 00:00,08-05-1999 00:00,14614,WALCOTT2S,Natural,IDA,16,257
4113,FWS,2003,10/15/2003 0:00,10/16/2003 0:00,14614,WALCOTT 03,Human,IDA,16,35
4114,FWS,2005,6/27/2005 0:00,6/27/2005 0:00,14614,BIRD05,Natural,IDA,16,0.1
4115,FWS,1987,10/28/1987 0:00,10/28/1987 0:00,14610,OXFORD WPA,Human,IDA,16,304.7
6583,FWS,1995,08-08-1995 00:00,08-08-1995 00:00,61510,BOOTLEGGER,Human,MON,30,3.5
6584,FWS,1996,4/25/1996 0:00,4/25/1996 0:00,61510,OUTLET,Human,MON,30,66.2
6585,FWS,1996,4/23/1996 0:00,,61510,4A,Human,MON,30,40.5
6586,FWS,1998,06-09-1998 00:00,,61510,NATURAL A,Natural,MON,30,0.1
6587,FWS,1998,8/20/1998 0:00,8/20/1998 0:00,61510,UNIT 6,Natural,MON,30,44
6588,FWS,1998,8/25/1998 0:00,8/25/1998 0:00,61510,PUMPHOUSE,Human,MON,30,2.5
6589,FWS,2000,8/17/2000 0:00,8/18/2000 0:00,61510,WILSON RD,Human,MON,30,263.9
6590,FWS,1999,7/15/1999 0:00,7/15/1999 0:00,61510,UNIT 6,Natural,MON,30,0.1
6591,FWS,1997,12/16/1997 0:00,12/16/1997 0:00,61510,MUDDY CREEK,Human,MON,30,42
6592,FWS,2005,09-12-2005 00:00,09-12-2005 00:00,61510,NATURAL OUT 1,Natural,MON,30,1
6593,FWS,1988,4/21/1988 0:00,4/21/1988 0:00,61580,RAILROAD,Human,MON,30,1.2
6594,FWS,1981,3/25/1981 0:00,3/25/1981 0:00,61580,DRY LAKE 1,Human,MON,30,50
6595,FWS,1980,10-06-1980 00:00,10-06-1980 00:00,61580,BIG ISLAND,Human,MON,30,200
6596,FWS,1992,5/19/1992 0:00,5/19/1992 0:00,61580,LONGISLAND,Natural,MON,30,5.4
6597,FWS,1988,05-12-1988 00:00,05-12-1988 00:00,61580,LONG ISLAN,Human,MON,30,3
6598,FWS,1989,07-06-1989 00:00,07-06-1989 00:00,61580,DRUMBO,Human,MON,30,0.1
6599,FWS,1989,7/16/1989 0:00,7/17/1989 0:00,61580,FARM POND,Natural,MON,30,44.8
6600,FWS,1989,7/30/1989 0:00,,61580,LAKESIDE,Natural,MON,30,1
